2025-08-11 06:25:10,054 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 06:25:16,083 [INFO] app: embedding.py: ✅ 컬렉션 'embedding_test' 준비 완료
2025-08-11 06:25:18,229 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 06:25:18,231 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 06:25:18,232 [INFO] agent.document_processing.clear_collection:   1. embedding_test
2025-08-11 06:25:18,232 [INFO] agent.document_processing.clear_collection:   2. Booking_master
2025-08-11 07:35:53,721 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:35:58,715 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:36:03,721 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:36:08,715 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:36:13,724 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:36:18,719 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:36:23,720 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:36:27,286 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 07:36:27,636 [INFO] app: embedding.py: ✅ 컬렉션 'embedding_test' 준비 완료
2025-08-11 07:36:28,720 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:36:33,718 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:36:38,718 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:36:43,719 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:36:48,715 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:36:53,717 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:36:58,716 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:37:03,718 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:37:08,716 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:37:13,719 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:37:18,724 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:37:23,724 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:37:28,723 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:37:33,725 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:37:38,722 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:37:43,724 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:37:48,724 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:37:53,726 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:37:58,723 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:38:03,726 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:38:08,724 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:38:13,726 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:38:18,723 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:38:23,727 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:38:28,722 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:38:33,723 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:38:38,723 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:38:43,727 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:38:48,722 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:38:53,727 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:38:58,722 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:39:03,726 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:39:08,723 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:39:13,729 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:39:18,725 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:39:23,727 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:39:28,724 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:39:33,726 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:39:38,723 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:39:43,724 [DEBUG] app: app.py: Log data requested, returning 79 filtered log lines
2025-08-11 07:39:48,724 [DEBUG] app: app.py: Log data requested, returning 78 filtered log lines
2025-08-11 07:39:53,726 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:39:58,724 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:40:03,728 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:40:08,722 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:40:13,725 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:40:18,720 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:40:23,725 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:40:28,723 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:40:33,722 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:40:38,731 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:40:43,727 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:40:48,727 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:40:53,726 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:40:58,724 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:41:03,727 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:41:08,732 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:41:13,723 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:41:18,733 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:41:23,727 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:41:28,729 [DEBUG] app: app.py: Log data requested, returning 77 filtered log lines
2025-08-11 07:41:33,730 [DEBUG] app: app.py: Log data requested, returning 76 filtered log lines
2025-08-11 07:41:38,723 [DEBUG] app: app.py: Log data requested, returning 75 filtered log lines
2025-08-11 07:41:43,722 [DEBUG] app: app.py: Log data requested, returning 75 filtered log lines
2025-08-11 07:41:48,729 [DEBUG] app: app.py: Log data requested, returning 75 filtered log lines
2025-08-11 07:41:53,724 [DEBUG] app: app.py: Log data requested, returning 75 filtered log lines
2025-08-11 07:41:58,722 [DEBUG] app: app.py: Log data requested, returning 75 filtered log lines
2025-08-11 07:42:03,723 [DEBUG] app: app.py: Log data requested, returning 75 filtered log lines
2025-08-11 07:42:08,730 [DEBUG] app: app.py: Log data requested, returning 75 filtered log lines
2025-08-11 07:42:13,730 [DEBUG] app: app.py: Log data requested, returning 75 filtered log lines
2025-08-11 07:42:18,725 [DEBUG] app: app.py: Log data requested, returning 75 filtered log lines
2025-08-11 07:42:23,725 [DEBUG] app: app.py: Log data requested, returning 75 filtered log lines
2025-08-11 07:42:28,723 [DEBUG] app: app.py: Log data requested, returning 74 filtered log lines
2025-08-11 07:42:33,724 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:42:38,725 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:42:43,722 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:42:48,723 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:42:53,724 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:42:58,725 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:43:03,724 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:43:08,729 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:43:13,724 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:43:18,728 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:43:23,723 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:43:28,726 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:43:33,725 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:43:38,726 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:43:43,728 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:43:48,727 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:43:53,725 [DEBUG] app: app.py: Log data requested, returning 73 filtered log lines
2025-08-11 07:43:58,727 [DEBUG] app: app.py: Log data requested, returning 72 filtered log lines
2025-08-11 07:44:03,720 [DEBUG] app: app.py: Log data requested, returning 71 filtered log lines
2025-08-11 07:44:08,724 [DEBUG] app: app.py: Log data requested, returning 70 filtered log lines
2025-08-11 07:44:13,721 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:44:18,728 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:44:23,724 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:44:28,722 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:44:33,724 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:44:38,723 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:44:43,724 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:44:48,726 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:44:53,721 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:44:58,721 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:45:03,722 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:45:08,726 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:45:13,723 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:45:18,722 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:45:23,727 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:45:28,721 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:45:33,722 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:45:38,727 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:45:43,724 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:45:48,724 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:45:53,728 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:45:55,920 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 07:45:56,230 [INFO] app: embedding.py: ✅ 컬렉션 'embedding_test' 준비 완료
2025-08-11 07:45:58,722 [DEBUG] app: app.py: Log data requested, returning 69 filtered log lines
2025-08-11 07:46:03,457 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 07:46:03,725 [INFO] app: embedding.py: ✅ 컬렉션 'embedding_test' 준비 완료
2025-08-11 07:46:04,988 [DEBUG] app: app.py: Log data requested, returning 68 filtered log lines
2025-08-11 07:46:05,051 [DEBUG] app: app.py: Log data requested, returning 67 filtered log lines
2025-08-11 07:46:10,127 [DEBUG] app: app.py: Log data requested, returning 66 filtered log lines
2025-08-11 07:46:13,052 [DEBUG] python_multipart.multipart: Calling on_part_begin with no data
2025-08-11 07:46:13,053 [DEBUG] python_multipart.multipart: Calling on_header_field with data[36:55]
2025-08-11 07:46:13,053 [DEBUG] python_multipart.multipart: Calling on_header_value with data[57:125]
2025-08-11 07:46:13,053 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 07:46:13,053 [DEBUG] python_multipart.multipart: Calling on_header_field with data[127:139]
2025-08-11 07:46:13,053 [DEBUG] python_multipart.multipart: Calling on_header_value with data[141:206]
2025-08-11 07:46:13,053 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 07:46:13,054 [DEBUG] python_multipart.multipart: Calling on_headers_finished with no data
2025-08-11 07:46:13,054 [DEBUG] python_multipart.multipart: Calling on_part_data with data[0:9391]
2025-08-11 07:46:13,054 [DEBUG] python_multipart.multipart: Calling on_part_end with no data
2025-08-11 07:46:13,054 [DEBUG] python_multipart.multipart: Calling on_end with no data
2025-08-11 07:46:13,055 [INFO] app: ✅ /api/v1/agent/excel_rag_generator 엔드포인트 호출 시작
2025-08-11 07:46:13,060 [INFO] app: 📄 엑셀 파일 로드 완료: bookingmaster_raganswer_test.xlsx, 9개 행
2025-08-11 07:46:13,060 [INFO] app: 💬 RAG 에이전트 호출: '타선사 신규 Booking 생성하는 프로세스 알려주세요'
2025-08-11 07:46:13,361 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 07:46:13,362 [INFO] app: 💡 RAG 답변 수신
2025-08-11 07:46:13,362 [INFO] app: 💬 RAG 에이전트 호출: '여러 경로(E-Service, EDI, E-mail)로 접수 된 Booking 생성하는 프로세스 알려줘'
2025-08-11 07:46:13,434 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 07:46:13,435 [INFO] app: 💡 RAG 답변 수신
2025-08-11 07:46:13,435 [INFO] app: 💬 RAG 에이전트 호출: 'E-S/I(Shipping instruction) Upload 프로세스 알려줘'
2025-08-11 07:46:13,504 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 07:46:13,504 [INFO] app: 💡 RAG 답변 수신
2025-08-11 07:46:13,505 [INFO] app: 💬 RAG 에이전트 호출: '생성 된 Booking List 를 확인 하는 방법을 알려주세요.'
2025-08-11 07:46:13,583 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 07:46:13,583 [INFO] app: 💡 RAG 답변 수신
2025-08-11 07:46:13,583 [INFO] app: 💬 RAG 에이전트 호출: 'Container No. Attach 되는(또는 하는) 절차를 알려주세요.'
2025-08-11 07:46:13,656 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 07:46:13,656 [INFO] app: 💡 RAG 답변 수신
2025-08-11 07:46:13,657 [INFO] app: 💬 RAG 에이전트 호출: 'VGM 정보를 Update 하는 방법을 알려 줘'
2025-08-11 07:46:13,736 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 07:46:13,736 [INFO] app: 💡 RAG 답변 수신
2025-08-11 07:46:13,736 [INFO] app: 💬 RAG 에이전트 호출: 'Vessel 또는 Port를 일괄 수정 하는 방법을 알려줘'
2025-08-11 07:46:13,817 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 07:46:13,817 [INFO] app: 💡 RAG 답변 수신
2025-08-11 07:46:13,817 [INFO] app: 💬 RAG 에이전트 호출: '위험물 선적 승인 요청 방법을 알려주세요.'
2025-08-11 07:46:13,895 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 07:46:13,896 [INFO] app: 💡 RAG 답변 수신
2025-08-11 07:46:13,896 [INFO] app: 💬 RAG 에이전트 호출: 'Awkward Cargo 선적 승인 요청 방법을 알려주세요.'
2025-08-11 07:46:13,970 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 07:46:13,970 [INFO] app: 💡 RAG 답변 수신
2025-08-11 07:46:13,971 [INFO] app: ✅ 모든 질문에 대한 답변 생성 및 'answer' 컬럼 추가 완료
